-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-1,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
-1,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-1,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-1,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-1,-0,-0,-1,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-1,-0,-0,-1,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-1,-0,-0,-1,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-1,-0,-0,-1,-0,-0,-1,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-1,-0,-0,-1,-0,-0,-1,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-1,-0,-0,-1,-0,-0,-1,-0,-0,-0,-0,-0,-0,-0,-0,-0
-1,-0,-0,-1,-0,-0,-1,-0,-0,-1,-0,-0,-0,-0,-0,-0,-0,-0
-0,-1,-0,-0,-1,-0,-0,-1,-0,-0,-1,-0,-0,-0,-0,-0,-0,-0
-0,-0,-1,-0,-0,-1,-0,-0,-1,-0,-0,-1,-0,-0,-0,-0,-0,-0
-1,-0,-0,-1,-0,-0,-1,-0,-0,-1,-0,-0,-1,-0,-0,-0,-0,-0
-0,-1,-0,-0,-1,-0,-0,-1,-0,-0,-1,-0,-0,-1,-0,-0,-0,-0
-0,-0,-1,-0,-0,-1,-0,-0,-1,-0,-0,-1,-0,-0,-1,-0,-0,-0
-1,-0,-0,-1,-0,-0,-1,-0,-0,-1,-0,-0,-1,-0,-0,-1,-0,-0
-0,-1,-0,-0,-1,-0,-0,-1,-0,-0,-1,-0,-0,-1,-0,-0,-1,-0
-0,-0,-1,-0,-0,-1,-0,-0,-1,-0,-0,-1,-0,-0,-1,-0,-0,-1
1.1573e-05,-1.1573e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0011559,-0.0011559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00030503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.030503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.6184e-05,-4.6184e-05,0,1.1573e-05,-1.1573e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0023038,-0.0023038,0,0.0011559,-0.0011559,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0012201,0,0,0.00030503,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.061007,0,0,0.030503,0,0,0,0,0,0,0,0,0,0,0,0
0.00010367,-0.00010367,0,4.6184e-05,-4.6184e-05,0,1.1573e-05,-1.1573e-05,0,0,0,0,0,0,0,0,0,0
0.0034437,-0.0034437,0,0.0023038,-0.0023038,0,0.0011559,-0.0011559,0,0,0,0,0,0,0,0,0,0
0,0,0.0027453,0,0,0.0012201,0,0,0.00030503,0,0,0,0,0,0,0,0,0
0,0,0.09151,0,0,0.061007,0,0,0.030503,0,0,0,0,0,0,0,0,0
0.00018388,-0.00018388,0,0.00010367,-0.00010367,0,4.6184e-05,-4.6184e-05,0,1.1573e-05,-1.1573e-05,0,0,0,0,0,0,0
0.0045756,-0.0045756,0,0.0034437,-0.0034437,0,0.0023038,-0.0023038,0,0.0011559,-0.0011559,0,0,0,0,0,0,0
0,0,0.0048805,0,0,0.0027453,0,0,0.0012201,0,0,0.00030503,0,0,0,0,0,0
0,0,0.12201,0,0,0.09151,0,0,0.061007,0,0,0.030503,0,0,0,0,0,0
0.00028665,-0.00028665,0,0.00018388,-0.00018388,0,0.00010367,-0.00010367,0,4.6184e-05,-4.6184e-05,0,1.1573e-05,-1.1573e-05,0,0,0,0
0.0056997,-0.0056997,0,0.0045756,-0.0045756,0,0.0034437,-0.0034437,0,0.0023038,-0.0023038,0,0.0011559,-0.0011559,0,0,0,0
0,0,0.0076258,0,0,0.0048805,0,0,0.0027453,0,0,0.0012201,0,0,0.00030503,0,0,0
0,0,0.15252,0,0,0.12201,0,0,0.09151,0,0,0.061007,0,0,0.030503,0,0,0
0.00041181,-0.00041181,0,0.00028665,-0.00028665,0,0.00018388,-0.00018388,0,0.00010367,-0.00010367,0,4.6184e-05,-4.6184e-05,0,1.1573e-05,-1.1573e-05,0
0.0068159,-0.0068159,0,0.0056997,-0.0056997,0,0.0045756,-0.0045756,0,0.0034437,-0.0034437,0,0.0023038,-0.0023038,0,0.0011559,-0.0011559,0
0,0,0.010981,0,0,0.0076258,0,0,0.0048805,0,0,0.0027453,0,0,0.0012201,0,0,0.00030503
0,0,0.18302,0,0,0.15252,0,0,0.12201,0,0,0.09151,0,0,0.061007,0,0,0.030503
0.00055923,-0.00055923,0,0.00041181,-0.00041181,0,0.00028665,-0.00028665,0,0.00018388,-0.00018388,0,0.00010367,-0.00010367,0,4.6184e-05,-4.6184e-05,0
0.0079243,-0.0079243,0,0.0068159,-0.0068159,0,0.0056997,-0.0056997,0,0.0045756,-0.0045756,0,0.0034437,-0.0034437,0,0.0023038,-0.0023038,0
0,0,0.014947,0,0,0.010981,0,0,0.0076258,0,0,0.0048805,0,0,0.0027453,0,0,0.0012201
0,0,0.21352,0,0,0.18302,0,0,0.15252,0,0,0.12201,0,0,0.09151,0,0,0.061007
0.00072873,-0.00072873,0,0.00055923,-0.00055923,0,0.00041181,-0.00041181,0,0.00028665,-0.00028665,0,0.00018388,-0.00018388,0,0.00010367,-0.00010367,0
0.0090249,-0.0090249,0,0.0079243,-0.0079243,0,0.0068159,-0.0068159,0,0.0056997,-0.0056997,0,0.0045756,-0.0045756,0,0.0034437,-0.0034437,0
0,0,0.019522,0,0,0.014947,0,0,0.010981,0,0,0.0076258,0,0,0.0048805,0,0,0.0027453
0,0,0.24403,0,0,0.21352,0,0,0.18302,0,0,0.15252,0,0,0.12201,0,0,0.09151
0.00092018,-0.00092018,0,0.00072873,-0.00072873,0,0.00055923,-0.00055923,0,0.00041181,-0.00041181,0,0.00028665,-0.00028665,0,0.00018388,-0.00018388,0
0.010118,-0.010118,0,0.0090249,-0.0090249,0,0.0079243,-0.0079243,0,0.0068159,-0.0068159,0,0.0056997,-0.0056997,0,0.0045756,-0.0045756,0
0,0,0.024708,0,0,0.019522,0,0,0.014947,0,0,0.010981,0,0,0.0076258,0,0,0.0048805
0,0,0.27453,0,0,0.24403,0,0,0.21352,0,0,0.18302,0,0,0.15252,0,0,0.12201
0.0011334,-0.0011334,0,0.00092018,-0.00092018,0,0.00072873,-0.00072873,0,0.00055923,-0.00055923,0,0.00041181,-0.00041181,0,0.00028665,-0.00028665,0
0.011203,-0.011203,0,0.010118,-0.010118,0,0.0090249,-0.0090249,0,0.0079243,-0.0079243,0,0.0068159,-0.0068159,0,0.0056997,-0.0056997,0
0,0,0.030503,0,0,0.024708,0,0,0.019522,0,0,0.014947,0,0,0.010981,0,0,0.0076258
0,0,0.30503,0,0,0.27453,0,0,0.24403,0,0,0.21352,0,0,0.18302,0,0,0.15252
0.0013683,-0.0013683,0,0.0011334,-0.0011334,0,0.00092018,-0.00092018,0,0.00072873,-0.00072873,0,0.00055923,-0.00055923,0,0.00041181,-0.00041181,0
0.012281,-0.012281,0,0.011203,-0.011203,0,0.010118,-0.010118,0,0.0090249,-0.0090249,0,0.0079243,-0.0079243,0,0.0068159,-0.0068159,0
0,0,0.036909,0,0,0.030503,0,0,0.024708,0,0,0.019522,0,0,0.014947,0,0,0.010981
0,0,0.33554,0,0,0.30503,0,0,0.27453,0,0,0.24403,0,0,0.21352,0,0,0.18302
0.0016246,-0.0016246,0,0.0013683,-0.0013683,0,0.0011334,-0.0011334,0,0.00092018,-0.00092018,0,0.00072873,-0.00072873,0,0.00055923,-0.00055923,0
0.013351,-0.013351,0,0.012281,-0.012281,0,0.011203,-0.011203,0,0.010118,-0.010118,0,0.0090249,-0.0090249,0,0.0079243,-0.0079243,0
0,0,0.043925,0,0,0.036909,0,0,0.030503,0,0,0.024708,0,0,0.019522,0,0,0.014947
0,0,0.36604,0,0,0.33554,0,0,0.30503,0,0,0.27453,0,0,0.24403,0,0,0.21352
-1.1573e-05,1.1573e-05,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0.0011559,0.0011559,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0.00030503,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0.030503,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-4.6184e-05,4.6184e-05,-0,-1.1573e-05,1.1573e-05,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0.0023038,0.0023038,-0,-0.0011559,0.0011559,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0.0012201,-0,-0,-0.00030503,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0.061007,-0,-0,-0.030503,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0.00010367,0.00010367,-0,-4.6184e-05,4.6184e-05,-0,-1.1573e-05,1.1573e-05,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0.0034437,0.0034437,-0,-0.0023038,0.0023038,-0,-0.0011559,0.0011559,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0.0027453,-0,-0,-0.0012201,-0,-0,-0.00030503,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0.09151,-0,-0,-0.061007,-0,-0,-0.030503,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0.00018388,0.00018388,-0,-0.00010367,0.00010367,-0,-4.6184e-05,4.6184e-05,-0,-1.1573e-05,1.1573e-05,-0,-0,-0,-0,-0,-0,-0
-0.0045756,0.0045756,-0,-0.0034437,0.0034437,-0,-0.0023038,0.0023038,-0,-0.0011559,0.0011559,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0.0048805,-0,-0,-0.0027453,-0,-0,-0.0012201,-0,-0,-0.00030503,-0,-0,-0,-0,-0,-0
-0,-0,-0.12201,-0,-0,-0.09151,-0,-0,-0.061007,-0,-0,-0.030503,-0,-0,-0,-0,-0,-0
-0.00028665,0.00028665,-0,-0.00018388,0.00018388,-0,-0.00010367,0.00010367,-0,-4.6184e-05,4.6184e-05,-0,-1.1573e-05,1.1573e-05,-0,-0,-0,-0
-0.0056997,0.0056997,-0,-0.0045756,0.0045756,-0,-0.0034437,0.0034437,-0,-0.0023038,0.0023038,-0,-0.0011559,0.0011559,-0,-0,-0,-0
-0,-0,-0.0076258,-0,-0,-0.0048805,-0,-0,-0.0027453,-0,-0,-0.0012201,-0,-0,-0.00030503,-0,-0,-0
-0,-0,-0.15252,-0,-0,-0.12201,-0,-0,-0.09151,-0,-0,-0.061007,-0,-0,-0.030503,-0,-0,-0
-0.00041181,0.00041181,-0,-0.00028665,0.00028665,-0,-0.00018388,0.00018388,-0,-0.00010367,0.00010367,-0,-4.6184e-05,4.6184e-05,-0,-1.1573e-05,1.1573e-05,-0
-0.0068159,0.0068159,-0,-0.0056997,0.0056997,-0,-0.0045756,0.0045756,-0,-0.0034437,0.0034437,-0,-0.0023038,0.0023038,-0,-0.0011559,0.0011559,-0
-0,-0,-0.010981,-0,-0,-0.0076258,-0,-0,-0.0048805,-0,-0,-0.0027453,-0,-0,-0.0012201,-0,-0,-0.00030503
-0,-0,-0.18302,-0,-0,-0.15252,-0,-0,-0.12201,-0,-0,-0.09151,-0,-0,-0.061007,-0,-0,-0.030503
-0.00055923,0.00055923,-0,-0.00041181,0.00041181,-0,-0.00028665,0.00028665,-0,-0.00018388,0.00018388,-0,-0.00010367,0.00010367,-0,-4.6184e-05,4.6184e-05,-0
-0.0079243,0.0079243,-0,-0.0068159,0.0068159,-0,-0.0056997,0.0056997,-0,-0.0045756,0.0045756,-0,-0.0034437,0.0034437,-0,-0.0023038,0.0023038,-0
-0,-0,-0.014947,-0,-0,-0.010981,-0,-0,-0.0076258,-0,-0,-0.0048805,-0,-0,-0.0027453,-0,-0,-0.0012201
-0,-0,-0.21352,-0,-0,-0.18302,-0,-0,-0.15252,-0,-0,-0.12201,-0,-0,-0.09151,-0,-0,-0.061007
-0.00072873,0.00072873,-0,-0.00055923,0.00055923,-0,-0.00041181,0.00041181,-0,-0.00028665,0.00028665,-0,-0.00018388,0.00018388,-0,-0.00010367,0.00010367,-0
-0.0090249,0.0090249,-0,-0.0079243,0.0079243,-0,-0.0068159,0.0068159,-0,-0.0056997,0.0056997,-0,-0.0045756,0.0045756,-0,-0.0034437,0.0034437,-0
-0,-0,-0.019522,-0,-0,-0.014947,-0,-0,-0.010981,-0,-0,-0.0076258,-0,-0,-0.0048805,-0,-0,-0.0027453
-0,-0,-0.24403,-0,-0,-0.21352,-0,-0,-0.18302,-0,-0,-0.15252,-0,-0,-0.12201,-0,-0,-0.09151
-0.00092018,0.00092018,-0,-0.00072873,0.00072873,-0,-0.00055923,0.00055923,-0,-0.00041181,0.00041181,-0,-0.00028665,0.00028665,-0,-0.00018388,0.00018388,-0
-0.010118,0.010118,-0,-0.0090249,0.0090249,-0,-0.0079243,0.0079243,-0,-0.0068159,0.0068159,-0,-0.0056997,0.0056997,-0,-0.0045756,0.0045756,-0
-0,-0,-0.024708,-0,-0,-0.019522,-0,-0,-0.014947,-0,-0,-0.010981,-0,-0,-0.0076258,-0,-0,-0.0048805
-0,-0,-0.27453,-0,-0,-0.24403,-0,-0,-0.21352,-0,-0,-0.18302,-0,-0,-0.15252,-0,-0,-0.12201
-0.0011334,0.0011334,-0,-0.00092018,0.00092018,-0,-0.00072873,0.00072873,-0,-0.00055923,0.00055923,-0,-0.00041181,0.00041181,-0,-0.00028665,0.00028665,-0
-0.011203,0.011203,-0,-0.010118,0.010118,-0,-0.0090249,0.0090249,-0,-0.0079243,0.0079243,-0,-0.0068159,0.0068159,-0,-0.0056997,0.0056997,-0
-0,-0,-0.030503,-0,-0,-0.024708,-0,-0,-0.019522,-0,-0,-0.014947,-0,-0,-0.010981,-0,-0,-0.0076258
-0,-0,-0.30503,-0,-0,-0.27453,-0,-0,-0.24403,-0,-0,-0.21352,-0,-0,-0.18302,-0,-0,-0.15252
-0.0013683,0.0013683,-0,-0.0011334,0.0011334,-0,-0.00092018,0.00092018,-0,-0.00072873,0.00072873,-0,-0.00055923,0.00055923,-0,-0.00041181,0.00041181,-0
-0.012281,0.012281,-0,-0.011203,0.011203,-0,-0.010118,0.010118,-0,-0.0090249,0.0090249,-0,-0.0079243,0.0079243,-0,-0.0068159,0.0068159,-0
-0,-0,-0.036909,-0,-0,-0.030503,-0,-0,-0.024708,-0,-0,-0.019522,-0,-0,-0.014947,-0,-0,-0.010981
-0,-0,-0.33554,-0,-0,-0.30503,-0,-0,-0.27453,-0,-0,-0.24403,-0,-0,-0.21352,-0,-0,-0.18302
-0.0016246,0.0016246,-0,-0.0013683,0.0013683,-0,-0.0011334,0.0011334,-0,-0.00092018,0.00092018,-0,-0.00072873,0.00072873,-0,-0.00055923,0.00055923,-0
-0.013351,0.013351,-0,-0.012281,0.012281,-0,-0.011203,0.011203,-0,-0.010118,0.010118,-0,-0.0090249,0.0090249,-0,-0.0079243,0.0079243,-0
-0,-0,-0.043925,-0,-0,-0.036909,-0,-0,-0.030503,-0,-0,-0.024708,-0,-0,-0.019522,-0,-0,-0.014947
-0,-0,-0.36604,-0,-0,-0.33554,-0,-0,-0.30503,-0,-0,-0.27453,-0,-0,-0.24403,-0,-0,-0.21352
